Pokemon,Gender,Location,Version,Chance,Condition,Max Level,Min Level,Method,Evolves From
pidgeotto,4,johto-route-37-area,heartgold,1,time-day,15,15,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-37-area,soulsilver,1,time-day,15,15,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-38-area,crystal,10,time-morning,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-39-area,crystal,10,time-morning,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-43-area,gold,1,time-morning,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-43-area,silver,1,time-morning,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-43-area,crystal,30,time-morning,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-43-area,heartgold,1,time-morning,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-route-43-area,soulsilver,1,time-morning,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-12-area,yellow,10,,28,28,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-south-towards-viridian-city,gold,5,time-morning,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-south-towards-viridian-city,silver,5,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-south-towards-viridian-city,crystal,5,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-south-towards-viridian-city,heartgold,1,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-south-towards-viridian-city,soulsilver,1,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-5-area,yellow,5,,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-5-area,crystal,20,time-morning,15,15,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-6-area,yellow,5,,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-7-area,yellow,10,,24,24,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,yellow,10,,24,24,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,gold,30,time-day,19,19,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,silver,30,time-morning,19,19,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,crystal,30,time-morning,19,19,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,heartgold,1,time-day,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-8-area,soulsilver,1,time-day,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-11-area,yellow,5,,20,20,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-11-area,crystal,10,time-morning,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,yellow,15,,28,28,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,gold,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,silver,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,crystal,20,,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,firered,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,leafgreen,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,heartgold,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-13-area,soulsilver,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,red,1,,30,30,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,blue,1,,30,30,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,yellow,10,,30,30,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,gold,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,silver,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,crystal,20,time-morning,28,28,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,firered,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,leafgreen,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,heartgold,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-14-area,soulsilver,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,red,1,,30,30,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,blue,1,,30,30,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,yellow,10,,32,32,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,gold,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,silver,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,crystal,20,time-morning,25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,firered,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,leafgreen,1,,29,29,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,heartgold,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-15-area,soulsilver,10,"time-day, radio-off",25,25,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-sea-route-21-area,red,5,,32,32,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-sea-route-21-area,blue,5,,32,32,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-sea-route-21-area,yellow,1,,15,15,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-24-area,yellow,1,,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,yellow,1,,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,gold,5,time-morning,10,10,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,silver,5,time-morning,10,10,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,crystal,20,time-morning,12,12,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,heartgold,1,time-day,10,10,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-25-area,soulsilver,1,time-day,10,10,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-north-towards-pewter-city,heartgold,1,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,kanto-route-2-north-towards-pewter-city,soulsilver,1,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,viridian-forest-area,yellow,1,,9,9,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,viridian-forest-area,heartgold,4,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,viridian-forest-area,soulsilver,4,time-day,7,7,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,berry-forest-area,firered,20,,37,37,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,berry-forest-area,leafgreen,20,,37,37,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,bond-bridge-area,firered,1,,40,40,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,bond-bridge-area,leafgreen,1,,40,40,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,five-isle-meadow-area,firered,1,,50,50,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,five-isle-meadow-area,leafgreen,1,,50,50,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-safari-zone-zone-plains,heartgold,10,time-day,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-safari-zone-zone-plains,soulsilver,10,time-day,17,17,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-safari-zone-zone-mountain,heartgold,10,time-night,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
pidgeotto,4,johto-safari-zone-zone-mountain,soulsilver,10,time-night,16,16,walk,"{'name': 'pidgey', 'url': 'https://pokeapi.co/api/v2/pokemon-species/16/'}"
rattata,4,sinnoh-route-225-area,diamond,1,radar-off,22,22,walk,
rattata,4,sinnoh-route-225-area,pearl,1,radar-off,22,22,walk,
rattata,4,sinnoh-route-225-area,platinum,1,radar-off,47,47,walk,
rattata,4,sinnoh-sea-route-226-area,diamond,1,radar-off,22,22,walk,
rattata,4,sinnoh-sea-route-226-area,pearl,1,radar-off,22,22,walk,
rattata,4,sinnoh-sea-route-226-area,platinum,1,radar-off,47,47,walk,
rattata,4,johto-route-29-area,gold,5,time-night,4,4,walk,
rattata,4,johto-route-29-area,silver,5,time-night,4,4,walk,
rattata,4,johto-route-29-area,crystal,5,time-night,2,2,walk,
rattata,4,johto-route-29-area,heartgold,1,,4,4,walk,
rattata,4,johto-route-29-area,soulsilver,1,time-night,2,2,walk,
rattata,4,johto-route-30-area,gold,10,time-night,4,4,walk,
rattata,4,johto-route-30-area,silver,10,time-night,4,4,walk,
rattata,4,johto-route-30-area,heartgold,5,time-night,4,4,walk,
rattata,4,johto-route-30-area,soulsilver,5,time-night,4,4,walk,
rattata,4,johto-route-31-area,gold,10,time-night,5,5,walk,
rattata,4,johto-route-31-area,silver,10,time-night,5,5,walk,
rattata,4,johto-route-31-area,heartgold,5,time-night,5,5,walk,
rattata,4,johto-route-31-area,soulsilver,5,time-night,5,5,walk,
rattata,4,sprout-tower-2f,gold,1,time-day,5,5,walk,
rattata,4,sprout-tower-2f,silver,1,time-day,5,5,walk,
rattata,4,sprout-tower-2f,crystal,1,time-day,5,5,walk,
rattata,4,sprout-tower-2f,heartgold,1,,5,5,walk,
rattata,4,sprout-tower-2f,soulsilver,1,,5,5,walk,
rattata,4,sprout-tower-3f,gold,1,time-day,5,5,walk,
rattata,4,sprout-tower-3f,silver,1,time-day,5,5,walk,
rattata,4,sprout-tower-3f,crystal,1,time-day,5,5,walk,
rattata,4,sprout-tower-3f,heartgold,1,,5,5,walk,
rattata,4,sprout-tower-3f,soulsilver,1,,5,5,walk,
rattata,4,johto-route-32-area,gold,1,time-day,8,8,walk,
rattata,4,johto-route-32-area,silver,1,time-day,8,8,walk,
rattata,4,johto-route-32-area,crystal,30,time-night,5,5,walk,
rattata,4,johto-route-32-area,heartgold,1,time-day,4,4,walk,
rattata,4,johto-route-32-area,soulsilver,1,time-day,4,4,walk,
rattata,4,union-cave-1f,gold,10,,4,4,walk,
rattata,4,union-cave-1f,silver,10,,4,4,walk,
rattata,4,union-cave-1f,crystal,10,time-night,4,4,walk,
rattata,4,union-cave-1f,heartgold,5,,4,4,walk,
rattata,4,union-cave-1f,soulsilver,5,,4,4,walk,
rattata,4,union-cave-b1f,gold,1,,6,6,walk,
rattata,4,union-cave-b1f,silver,1,,6,6,walk,
rattata,4,union-cave-b1f,crystal,1,time-morning,8,8,walk,
rattata,4,union-cave-b1f,heartgold,1,,6,6,walk,
rattata,4,union-cave-b1f,soulsilver,1,,6,6,walk,
rattata,4,union-cave-b2f,gold,5,,20,20,walk,
rattata,4,union-cave-b2f,silver,5,,20,20,walk,
rattata,4,union-cave-b2f,heartgold,1,,20,20,walk,
rattata,4,union-cave-b2f,soulsilver,1,,20,20,walk,
rattata,4,johto-route-33-area,gold,1,time-day,8,8,walk,
rattata,4,johto-route-33-area,silver,1,time-day,8,8,walk,
rattata,4,johto-route-33-area,crystal,1,time-night,7,7,walk,
rattata,4,johto-route-33-area,heartgold,1,time-day,4,4,walk,
rattata,4,johto-route-33-area,soulsilver,1,time-day,4,4,walk,
rattata,4,johto-route-34-area,gold,5,,13,13,walk,
rattata,4,johto-route-34-area,silver,5,,13,13,walk,
rattata,4,johto-route-34-area,crystal,30,time-night,11,11,walk,
rattata,4,johto-route-34-area,heartgold,1,,13,13,walk,
rattata,4,johto-route-34-area,soulsilver,1,,13,13,walk,
rattata,4,burned-tower-1f,gold,20,,15,15,walk,
rattata,4,burned-tower-1f,silver,20,,15,15,walk,
rattata,4,burned-tower-1f,crystal,5,,15,15,walk,
rattata,4,burned-tower-1f,heartgold,10,radio-off,15,15,walk,
rattata,4,burned-tower-1f,soulsilver,10,radio-off,15,15,walk,
rattata,4,burned-tower-b1f,gold,10,time-night,16,16,walk,
rattata,4,burned-tower-b1f,silver,10,time-night,16,16,walk,
rattata,4,burned-tower-b1f,crystal,30,,14,14,walk,
rattata,4,burned-tower-b1f,heartgold,1,time-day,14,14,walk,
rattata,4,burned-tower-b1f,soulsilver,1,time-day,14,14,walk,
rattata,4,bell-tower-2f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-2f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-2f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-2f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-2f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-3f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-3f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-3f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-3f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-3f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-4f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-4f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-4f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-4f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-4f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-5f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-5f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-5f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-5f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-5f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-6f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-6f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-6f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-6f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-6f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-7f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-7f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-7f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-7f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-7f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-8f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-8f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-8f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-8f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-8f,soulsilver,1,,24,24,walk,
rattata,4,bell-tower-9f,gold,1,time-day,24,24,walk,
rattata,4,bell-tower-9f,silver,1,time-day,24,24,walk,
rattata,4,bell-tower-9f,crystal,1,time-day,24,24,walk,
rattata,4,bell-tower-9f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-9f,soulsilver,1,,24,24,walk,
rattata,4,johto-route-38-area,gold,10,"swarm-no, time-night",16,16,walk,
rattata,4,johto-route-38-area,silver,30,"swarm-no, time-night",16,16,walk,
rattata,4,johto-route-38-area,crystal,30,time-morning,16,16,walk,
rattata,4,johto-route-38-area,heartgold,5,time-night,16,16,walk,
rattata,4,johto-route-39-area,gold,10,time-night,16,16,walk,
rattata,4,johto-route-39-area,silver,30,time-night,16,16,walk,
rattata,4,johto-route-39-area,crystal,30,time-morning,16,16,walk,
rattata,4,johto-route-39-area,heartgold,5,time-night,16,16,walk,
rattata,4,johto-route-42-area,crystal,20,time-morning,15,15,walk,
rattata,4,mt-mortar-1f,gold,1,swarm-yes,16,16,walk,
rattata,4,mt-mortar-1f,silver,1,swarm-yes,16,16,walk,
rattata,4,mt-mortar-1f,crystal,30,time-night,14,14,walk,
rattata,4,mt-mortar-1f,heartgold,4,,16,16,walk,
rattata,4,mt-mortar-1f,soulsilver,4,,16,16,walk,
rattata,4,mt-mortar-lower-cave,gold,10,,14,14,walk,
rattata,4,mt-mortar-lower-cave,silver,10,,14,14,walk,
rattata,4,mt-mortar-lower-cave,crystal,30,time-night,14,14,walk,
rattata,4,mt-mortar-lower-cave,heartgold,5,,14,14,walk,
rattata,4,mt-mortar-lower-cave,soulsilver,5,,14,14,walk,
rattata,4,mt-mortar-b1f,gold,10,,16,16,walk,
rattata,4,mt-mortar-b1f,silver,10,,16,16,walk,
rattata,4,mt-mortar-b1f,heartgold,10,radio-off,16,16,walk,
rattata,4,mt-mortar-b1f,soulsilver,10,radio-off,16,16,walk,
rattata,4,johto-route-46-area,gold,20,time-night,2,2,walk,
rattata,4,johto-route-46-area,silver,20,time-night,2,2,walk,
rattata,4,johto-route-46-area,crystal,1,time-morning,2,2,walk,
rattata,4,johto-route-46-area,heartgold,1,,4,4,walk,
rattata,4,johto-route-46-area,soulsilver,1,,4,4,walk,
rattata,4,bell-tower-10f,heartgold,1,,24,24,walk,
rattata,4,bell-tower-10f,soulsilver,1,,24,24,walk,
rattata,4,unknown-all-rattata-area,heartgold,1,,20,20,walk,
rattata,4,unknown-all-rattata-area,soulsilver,1,,20,20,walk,
rattata,4,kanto-route-1-area,red,5,,4,4,walk,
rattata,4,kanto-route-1-area,blue,5,,4,4,walk,
rattata,4,kanto-route-1-area,yellow,5,,4,4,walk,
rattata,4,kanto-route-1-area,gold,5,time-night,6,6,walk,
rattata,4,kanto-route-1-area,silver,5,time-night,6,6,walk,
rattata,4,kanto-route-1-area,crystal,20,time-night,3,3,walk,
rattata,4,kanto-route-1-area,firered,1,,4,4,walk,
rattata,4,kanto-route-1-area,leafgreen,1,,4,4,walk,
rattata,4,kanto-route-1-area,heartgold,1,time-night,6,6,walk,
rattata,4,kanto-route-1-area,soulsilver,1,time-night,6,6,walk,
rattata,4,kanto-route-2-south-towards-viridian-city,red,5,,5,5,walk,
rattata,4,kanto-route-2-south-towards-viridian-city,blue,5,,5,5,walk,
rattata,4,kanto-route-2-south-towards-viridian-city,yellow,15,,4,4,walk,
rattata,4,kanto-route-2-south-towards-viridian-city,firered,5,,5,5,walk,
rattata,4,kanto-route-2-south-towards-viridian-city,leafgreen,5,,5,5,walk,
rattata,4,kanto-route-3-area,yellow,5,,12,12,walk,
rattata,4,kanto-route-3-area,gold,1,time-night,8,8,walk,
rattata,4,kanto-route-3-area,silver,1,time-night,8,8,walk,
rattata,4,kanto-route-3-area,crystal,5,time-night,5,5,walk,
rattata,4,kanto-route-3-area,heartgold,1,time-night,8,8,walk,
rattata,4,kanto-route-3-area,soulsilver,1,time-night,8,8,walk,
rattata,4,kanto-route-4-area,red,5,,12,12,walk,
rattata,4,kanto-route-4-area,blue,5,,12,12,walk,
rattata,4,kanto-route-4-area,yellow,5,,12,12,walk,
rattata,4,kanto-route-4-area,gold,1,time-night,8,8,walk,
rattata,4,kanto-route-4-area,silver,1,time-night,8,8,walk,
rattata,4,kanto-route-4-area,crystal,5,time-night,5,5,walk,
rattata,4,kanto-route-4-area,firered,5,,12,12,walk,
rattata,4,kanto-route-4-area,leafgreen,5,,12,12,walk,
rattata,4,kanto-route-4-area,heartgold,1,time-night,8,8,walk,
rattata,4,kanto-route-4-area,soulsilver,1,time-night,8,8,walk,
rattata,4,kanto-route-5-area,yellow,10,,16,16,walk,
